Address,District,Beds,Baths,Longitudes,Latitudes,Price,Size,Website,Distance,Type
"Shadyside Commons, 401 Amberson Ave, Pittsburgh, PA 15232",Shadyside,2,2,-79.94088,40.45315,2602.5,1046,https://www.apartments.com/shadyside-commons-pittsburgh-pa/f0n2tvs/,0.359376363,apartments
"Shadyside Commons, 401 Amberson Ave, Pittsburgh, PA 15232",Shadyside,2,2,-79.94088,40.45315,2555,1046,https://www.apartments.com/shadyside-commons-pittsburgh-pa/f0n2tvs/,0.359376363,apartments
"Walnut on Highland, 121 S Highland Ave, Pittsburgh, PA 15206",Shadyside,1,1,-79.92477,40.46073,1605.5,535,https://www.apartments.com/walnut-on-highland-pittsburgh-pa/nrrw3wp/,2.129898033,apartments
"Walnut on Highland, 121 S Highland Ave, Pittsburgh, PA 15206",Shadyside,1,1,-79.92477,40.46073,1553,535,https://www.apartments.com/walnut-on-highland-pittsburgh-pa/nrrw3wp/,2.129898033,apartments
"Walnut on Highland, 121 S Highland Ave, Pittsburgh, PA 15206",Shadyside,1,1,-79.92477,40.46073,1753,675,https://www.apartments.com/walnut-on-highland-pittsburgh-pa/nrrw3wp/,2.129898033,apartments
"Walnut on Highland, 121 S Highland Ave, Pittsburgh, PA 15206",Shadyside,1,1,-79.92477,40.46073,1753,675,https://www.apartments.com/walnut-on-highland-pittsburgh-pa/nrrw3wp/,2.129898033,apartments
"Walnut on Highland, 121 S Highland Ave, Pittsburgh, PA 15206",Shadyside,1,1,-79.92477,40.46073,2015,783,https://www.apartments.com/walnut-on-highland-pittsburgh-pa/nrrw3wp/,2.129898033,apartments
"Walnut on Highland, 121 S Highland Ave, Pittsburgh, PA 15206",Shadyside,1,1,-79.92477,40.46073,2015,783,https://www.apartments.com/walnut-on-highland-pittsburgh-pa/nrrw3wp/,2.129898033,apartments
"Walnut on Highland, 121 S Highland Ave, Pittsburgh, PA 15206",Shadyside,2,1,-79.92477,40.46073,2773,1030,https://www.apartments.com/walnut-on-highland-pittsburgh-pa/nrrw3wp/,2.129898033,apartments
"Walnut on Highland, 121 S Highland Ave, Pittsburgh, PA 15206",Shadyside,2,1,-79.92477,40.46073,2773,1030,https://www.apartments.com/walnut-on-highland-pittsburgh-pa/nrrw3wp/,2.129898033,apartments
"Walnut on Highland, 121 S Highland Ave, Pittsburgh, PA 15206",Shadyside,1,1,-79.92477,40.46073,1872,510,https://www.apartments.com/walnut-on-highland-pittsburgh-pa/nrrw3wp/,2.129898033,apartments
"Walnut on Highland, 121 S Highland Ave, Pittsburgh, PA 15206",Shadyside,1,1,-79.92477,40.46073,1872,510,https://www.apartments.com/walnut-on-highland-pittsburgh-pa/nrrw3wp/,2.129898033,apartments
"Walnut on Highland, 121 S Highland Ave, Pittsburgh, PA 15206",Shadyside,1,1,-79.92477,40.46073,2012,568,https://www.apartments.com/walnut-on-highland-pittsburgh-pa/nrrw3wp/,2.129898033,apartments
"Walnut on Highland, 121 S Highland Ave, Pittsburgh, PA 15206",Shadyside,1,1,-79.92477,40.46073,2012,568,https://www.apartments.com/walnut-on-highland-pittsburgh-pa/nrrw3wp/,2.129898033,apartments
"Walnut on Highland, 121 S Highland Ave, Pittsburgh, PA 15206",Shadyside,1,1,-79.92477,40.46073,1685.5,535,https://www.apartments.com/walnut-on-highland-pittsburgh-pa/nrrw3wp/,2.129898033,apartments
"Walnut on Highland, 121 S Highland Ave, Pittsburgh, PA 15206",Shadyside,1,1,-79.92477,40.46073,1685.5,535,https://www.apartments.com/walnut-on-highland-pittsburgh-pa/nrrw3wp/,2.129898033,apartments
"Walnut on Highland, 121 S Highland Ave, Pittsburgh, PA 15206",Shadyside,1,1,-79.92477,40.46073,1635.5,535,https://www.apartments.com/walnut-on-highland-pittsburgh-pa/nrrw3wp/,2.129898033,apartments
"Walnut on Highland, 121 S Highland Ave, Pittsburgh, PA 15206",Shadyside,1,1,-79.92477,40.46073,1620.5,535,https://www.apartments.com/walnut-on-highland-pittsburgh-pa/nrrw3wp/,2.129898033,apartments
"Walnut on Highland, 121 S Highland Ave, Pittsburgh, PA 15206",Shadyside,1,1,-79.92477,40.46073,2212,733,https://www.apartments.com/walnut-on-highland-pittsburgh-pa/nrrw3wp/,2.129898033,apartments
"Walnut on Highland, 121 S Highland Ave, Pittsburgh, PA 15206",Shadyside,1,1,-79.92477,40.46073,2212,733,https://www.apartments.com/walnut-on-highland-pittsburgh-pa/nrrw3wp/,2.129898033,apartments
"Walnut on Highland, 121 S Highland Ave, Pittsburgh, PA 15206",Shadyside,1,1,-79.92477,40.46073,1620.5,535,https://www.apartments.com/walnut-on-highland-pittsburgh-pa/nrrw3wp/,2.129898033,apartments
"Walnut on Highland, 121 S Highland Ave, Pittsburgh, PA 15206",Shadyside,1,1,-79.92477,40.46073,2215.5,850,https://www.apartments.com/walnut-on-highland-pittsburgh-pa/nrrw3wp/,2.129898033,apartments
"Walnut on Highland, 121 S Highland Ave, Pittsburgh, PA 15206",Shadyside,1,1,-79.92477,40.46073,2215.5,850,https://www.apartments.com/walnut-on-highland-pittsburgh-pa/nrrw3wp/,2.129898033,apartments
"Walnut on Highland, 121 S Highland Ave, Pittsburgh, PA 15206",Shadyside,1,1,-79.92477,40.46073,2109.5,644,https://www.apartments.com/walnut-on-highland-pittsburgh-pa/nrrw3wp/,2.129898033,apartments
"Walnut on Highland, 121 S Highland Ave, Pittsburgh, PA 15206",Shadyside,1,1,-79.92477,40.46073,2109.5,644,https://www.apartments.com/walnut-on-highland-pittsburgh-pa/nrrw3wp/,2.129898033,apartments
"Walnut on Highland, 121 S Highland Ave, Pittsburgh, PA 15206",Shadyside,1,1,-79.92477,40.46073,1633,522,https://www.apartments.com/walnut-on-highland-pittsburgh-pa/nrrw3wp/,2.129898033,apartments
"Walnut on Highland, 121 S Highland Ave, Pittsburgh, PA 15206",Shadyside,1,1,-79.92477,40.46073,1633,522,https://www.apartments.com/walnut-on-highland-pittsburgh-pa/nrrw3wp/,2.129898033,apartments
"Arlington, 515 S Aiken Ave, Pittsburgh, PA 15232",Shadyside,1,1,-79.93787,40.45554,1300,720,https://www.apartments.com/arlington-pittsburgh-pa/pr2nf1t/,0.682910013,apartments
"Arlington, 515 S Aiken Ave, Pittsburgh, PA 15232",Shadyside,2,2,-79.93787,40.45554,1650,1058,https://www.apartments.com/arlington-pittsburgh-pa/pr2nf1t/,0.682910013,apartments
"Arlington, 515 S Aiken Ave, Pittsburgh, PA 15232",Shadyside,1,1,-79.93787,40.45554,1225,720,https://www.apartments.com/arlington-pittsburgh-pa/pr2nf1t/,0.682910013,apartments
"Arlington, 515 S Aiken Ave, Pittsburgh, PA 15232",Shadyside,1,1,-79.93787,40.45554,1225,720,https://www.apartments.com/arlington-pittsburgh-pa/pr2nf1t/,0.682910013,apartments
"Arlington, 515 S Aiken Ave, Pittsburgh, PA 15232",Shadyside,1,1,-79.93787,40.45554,1225,720,https://www.apartments.com/arlington-pittsburgh-pa/pr2nf1t/,0.682910013,apartments
"Arlington, 515 S Aiken Ave, Pittsburgh, PA 15232",Shadyside,1,1,-79.93787,40.45554,1285,720,https://www.apartments.com/arlington-pittsburgh-pa/pr2nf1t/,0.682910013,apartments
"Arlington, 515 S Aiken Ave, Pittsburgh, PA 15232",Shadyside,1,1,-79.93787,40.45554,1225,720,https://www.apartments.com/arlington-pittsburgh-pa/pr2nf1t/,0.682910013,apartments
"Arlington, 515 S Aiken Ave, Pittsburgh, PA 15232",Shadyside,1,1,-79.93787,40.45554,1225,720,https://www.apartments.com/arlington-pittsburgh-pa/pr2nf1t/,0.682910013,apartments
"Arlington, 515 S Aiken Ave, Pittsburgh, PA 15232",Shadyside,1,1,-79.93787,40.45554,1265,720,https://www.apartments.com/arlington-pittsburgh-pa/pr2nf1t/,0.682910013,apartments
"Arlington, 515 S Aiken Ave, Pittsburgh, PA 15232",Shadyside,1,1,-79.93787,40.45554,1285,720,https://www.apartments.com/arlington-pittsburgh-pa/pr2nf1t/,0.682910013,apartments
"Arlington, 515 S Aiken Ave, Pittsburgh, PA 15232",Shadyside,1,1,-79.93787,40.45554,1300,720,https://www.apartments.com/arlington-pittsburgh-pa/pr2nf1t/,0.682910013,apartments
"Devon Towers, 4920 CENTRE Ave, Pittsburgh, PA 15213",Shadyside,1,1,-79.94544,40.45352,999,550,https://www.apartments.com/devon-towers-pittsburgh-pa/r9y0cp1/,0.286229807,apartments
"Devon Towers, 4920 CENTRE Ave, Pittsburgh, PA 15213",Shadyside,2,2,-79.94544,40.45352,1150,950,https://www.apartments.com/devon-towers-pittsburgh-pa/r9y0cp1/,0.286229807,apartments
"Fairfax Apartments, 4614 5th Ave, Pittsburgh, PA 15213",Shadyside,1,1,-79.94784,40.44678,1215,500,https://www.apartments.com/fairfax-apartments-pittsburgh-pa/ydfmv1s/,0.478274062,apartments
"Webster Hall, 101 N Dithridge St, Pittsburgh, PA 15213",Shadyside,1,1,-79.95102,40.44725,1133.5,346,https://www.apartments.com/webster-hall-pittsburgh-pa/bd2hm3b/,0.832084856,apartments
"Webster Hall, 101 N Dithridge St, Pittsburgh, PA 15213",Shadyside,1,1,-79.95102,40.44725,1438.5,591,https://www.apartments.com/webster-hall-pittsburgh-pa/bd2hm3b/,0.832084856,apartments
"Webster Hall, 101 N Dithridge St, Pittsburgh, PA 15213",Shadyside,2,2,-79.95102,40.44725,1829.5,756,https://www.apartments.com/webster-hall-pittsburgh-pa/bd2hm3b/,0.832084856,apartments
"Webster Hall, 101 N Dithridge St, Pittsburgh, PA 15213",Shadyside,3,2,-79.95102,40.44725,2387.5,1301,https://www.apartments.com/webster-hall-pittsburgh-pa/bd2hm3b/,0.832084856,apartments
"Amberson Gardens, 1-4 Bayard Rd, Pittsburgh, PA 15213",Shadyside,1,1,-79.94281,40.45342,875,437,https://www.apartments.com/amberson-gardens-pittsburgh-pa/w2vgfbj/,0.216180859,apartments
"Amberson Gardens, 1-4 Bayard Rd, Pittsburgh, PA 15213",Shadyside,1,1,-79.94281,40.45342,980,634,https://www.apartments.com/amberson-gardens-pittsburgh-pa/w2vgfbj/,0.216180859,apartments
"Amberson Gardens, 1-4 Bayard Rd, Pittsburgh, PA 15213",Shadyside,1,1,-79.94281,40.45342,1010,634,https://www.apartments.com/amberson-gardens-pittsburgh-pa/w2vgfbj/,0.216180859,apartments
"Amberson Gardens, 1-4 Bayard Rd, Pittsburgh, PA 15213",Shadyside,2,1,-79.94281,40.45342,1370,846,https://www.apartments.com/amberson-gardens-pittsburgh-pa/w2vgfbj/,0.216180859,apartments
"Highland Plaza, 301 S Highland Ave, Pittsburgh, PA 15206",Shadyside,1,1,-79.92486,40.457,1460,850,https://www.apartments.com/highland-plaza-pittsburgh-pa/8nr7t31/,2.109517766,apartments
"Highland Plaza, 301 S Highland Ave, Pittsburgh, PA 15206",Shadyside,2,1,-79.92486,40.457,1460,888,https://www.apartments.com/highland-plaza-pittsburgh-pa/8nr7t31/,2.109517766,apartments
"Highland Plaza, 301 S Highland Ave, Pittsburgh, PA 15206",Shadyside,2,2,-79.92486,40.457,1580,888,https://www.apartments.com/highland-plaza-pittsburgh-pa/8nr7t31/,2.109517766,apartments
"Essex House Apartments, 5701 Centre Ave, Pittsburgh, PA 15206",Shadyside,1,1,-79.93367,40.4577,1325,760,https://www.apartments.com/essex-house-apartments-pittsburgh-pa/jlg7se5/,1.143822835,apartments
"Essex House Apartments, 5701 Centre Ave, Pittsburgh, PA 15206",Shadyside,2,2,-79.93367,40.4577,1615,1180,https://www.apartments.com/essex-house-apartments-pittsburgh-pa/jlg7se5/,1.143822835,apartments
"Claybourne Apartments, 5435 Claybourne St, Pittsburgh, PA 15232",Shadyside,1,1,-79.93656,40.45553,1190,748,https://www.apartments.com/claybourne-apartments-pittsburgh-pa/edpzvdn/,0.821493288,apartments
"Claybourne Apartments, 5435 Claybourne St, Pittsburgh, PA 15232",Shadyside,2,2,-79.93656,40.45553,1400,1184,https://www.apartments.com/claybourne-apartments-pittsburgh-pa/edpzvdn/,0.821493288,apartments
"749 S Millvale Ave Unit 3, Pittsburgh, PA 15213",Shadyside,2,1,-79.94742,40.45543,1300,800,https://www.apartments.com/749-s-millvale-ave-pittsburgh-pa-unit-3/qhj70sx/,0.48772292,apartments
"749 S Millvale Ave Unit 5, Pittsburgh, PA 15213",Shadyside,1,1,-79.94742,40.45543,1125,1,https://www.apartments.com/749-s-millvale-ave-pittsburgh-pa-unit-5/t61lvd8/,0.48772292,apartments
"640 College St Unit 2, Pittsburgh, PA 15232",Shadyside,1,1,-79.92879,40.45574,795,9960,https://www.apartments.com/640-college-st-pittsburgh-pa-unit-2/rw27b32/,1.671403579,apartments
"370 S Negley Ave Unit 7, Pittsburgh, PA 15232",Shadyside,1,1,-79.93371,40.45904,775,1,https://www.apartments.com/370-s-negley-ave-pittsburgh-pa-unit-7/czc4evf/,1.146220268,apartments
"431 S Graham St Unit 4, Pittsburgh, PA 15232",Shadyside,1,1,-79.93661,40.45848,600,1,https://www.apartments.com/431-s-graham-st-pittsburgh-pa-unit-4/0sv4hy0/,0.834792278,apartments
"222 N Craig St Unit 6, Pittsburgh, PA 15213",Shadyside,4,1,-79.95091,40.45064,2000,1,https://www.apartments.com/222-n-craig-st-pittsburgh-pa-unit-6/w30f37h/,0.82867909,apartments
"370 S Negley Ave Unit 6, Pittsburgh, PA 15232",Shadyside,1,1,-79.93371,40.45904,650,361,https://www.apartments.com/370-s-negley-ave-pittsburgh-pa-unit-6/k0gzl9c/,1.146220268,apartments
"5752 Ellsworth Ave Unit 3, Pittsburgh, PA 15232",Shadyside,3,1,-79.93082,40.45578,1895,1,https://www.apartments.com/5752-ellsworth-ave-pittsburgh-pa-unit-3/12w7p17/,1.447640362,apartments
"222 N Craig St Unit 9, Pittsburgh, PA 15213",Shadyside,4,1,-79.95091,40.45064,2000,1,https://www.apartments.com/222-n-craig-st-pittsburgh-pa-unit-9/me31q5j/,0.82867909,apartments
"218 N Craig St Unit 8, Pittsburgh, PA 15213",Shadyside,4,1,-79.95084,40.45052,2000,1091,https://www.apartments.com/218-n-craig-st-pittsburgh-pa-unit-8/rl0b340/,0.820577015,apartments
"222 N Craig St Unit 1, Pittsburgh, PA 15213",Shadyside,3,2,-79.95091,40.45064,1695,900,https://www.apartments.com/222-n-craig-st-pittsburgh-pa-unit-1/kkz70gc/,0.82867909,apartments
"218 N Craig St Unit 7, Pittsburgh, PA 15213",Shadyside,4,1,-79.95084,40.45052,2000,1,https://www.apartments.com/218-n-craig-st-pittsburgh-pa-unit-7/jypsfw5/,0.820577015,apartments
"626 Maryland Ave Unit 4, Pittsburgh, PA 15232",Shadyside,3,1,-79.93071,40.45574,1895,1,https://www.apartments.com/626-maryland-ave-pittsburgh-pa-unit-4/dwmpgzj/,1.459619513,apartments
"5752 Ellsworth Ave Unit 11, Pittsburgh, PA 15232",Shadyside,3,2,-79.93082,40.45578,1800,1,https://www.apartments.com/5752-ellsworth-ave-pittsburgh-pa-unit-11/k080jwb/,1.447640362,apartments
"626 Maryland Ave Unit #10, Pittsburgh, PA 15232",Shadyside,4,2,-79.93071,40.45574,1845,1500,https://www.apartments.com/626-maryland-ave-pittsburgh-pa-unit-10/krgk2b9/,1.459619513,apartments
"315 N Neville St Unit 6, Pittsburgh, PA 15213",Shadyside,1,1,-79.9491,40.45224,1080,500,https://www.apartments.com/315-n-neville-st-pittsburgh-pa-unit-6/cse037d/,0.638382854,apartments
"602 Shady Ave Unit 3, Pittsburgh, PA 15206",Shadyside,2,2,-79.9214,40.45347,2550,1,https://www.apartments.com/602-shady-ave-pittsburgh-pa-unit-3/tvr1wb9/,2.486779477,apartments
"5106 Baum Blvd Unit 2, Pittsburgh, PA 15224",Shadyside,2,1,-79.94336,40.45526,999,650,https://www.apartments.com/5106-baum-blvd-pittsburgh-pa-unit-2/7f2ktyx/,0.234777765,apartments
"732 S Millvale Ave Unit A6, Pittsburgh, PA 15213",Shadyside,3,1,-79.94798,40.45583,1660,1120,https://www.apartments.com/732-s-millvale-ave-pittsburgh-pa-unit-a6/htn7503/,0.546692615,apartments
"734 S Millvale Ave Unit C6, Pittsburgh, PA 15213",Shadyside,3,1,-79.94797,40.45583,1660,990,https://www.apartments.com/734-s-millvale-ave-pittsburgh-pa-unit-c6/l2tvqhf/,0.545693995,apartments
"732 S Millvale Ave Unit B5, Pittsburgh, PA 15213",Shadyside,3,1,-79.94798,40.45583,1660,1120,https://www.apartments.com/732-s-millvale-ave-pittsburgh-pa-unit-b5/kq15hs8/,0.546692615,apartments
"732 S Millvale Ave Unit A3, Pittsburgh, PA 15213",Shadyside,3,1,-79.94798,40.45583,1660,1120,https://www.apartments.com/732-s-millvale-ave-pittsburgh-pa-unit-a3/9me4cw7/,0.546692615,apartments
"732 S Millvale Ave Unit A8, Pittsburgh, PA 15213",Shadyside,3,1,-79.94798,40.45583,1660,1120,https://www.apartments.com/732-s-millvale-ave-pittsburgh-pa-unit-a8/vy7ps1f/,0.546692615,apartments
"732 S Millvale Ave Unit A5, Pittsburgh, PA 15213",Shadyside,3,1,-79.94798,40.45583,1699,990,https://www.apartments.com/732-s-millvale-ave-pittsburgh-pa-unit-a5/94k1ve5/,0.546692615,apartments
"5731 Ellsworth Ave Unit S1, Pittsburgh, PA 15232",Shadyside,1,1,-79.93177,40.45553,1030,620,https://www.apartments.com/5731-ellsworth-ave-pittsburgh-pa-unit-s1/fgbs7lt/,1.34231628,apartments
"734 S Millvale Ave Unit C3, Pittsburgh, PA 15213",Shadyside,3,1,-79.94797,40.45583,1660,1120,https://www.apartments.com/734-s-millvale-ave-pittsburgh-pa-unit-c3/7dvkbcw/,0.545693995,apartments
"734 S Millvale Ave Unit C2, Pittsburgh, PA 15213",Shadyside,3,1,-79.94797,40.45583,1320,810,https://www.apartments.com/734-s-millvale-ave-pittsburgh-pa-unit-c2/nlexwdq/,0.545693995,apartments
"732 S Millvale Ave Unit B2, Pittsburgh, PA 15213",Shadyside,3,1,-79.94798,40.45583,1345,1150,https://www.apartments.com/732-s-millvale-ave-pittsburgh-pa-unit-b2/v43lj6d/,0.546692615,apartments
"734 S Millvale Ave Unit C4, Pittsburgh, PA 15213",Shadyside,3,1,-79.94797,40.45583,1660,1120,https://www.apartments.com/734-s-millvale-ave-pittsburgh-pa-unit-c4/3wvpb8d/,0.545693995,apartments
"224 S Highland Ave Unit 2, Pittsburgh, PA 15206",Shadyside,1,1,-79.92507,40.45833,800,850,https://www.apartments.com/224-s-highland-ave-pittsburgh-pa-unit-2/0n0ptk3/,2.089746509,apartments
"216 Morewood Ave Unit 2, Pittsburgh, PA 15213",Shadyside,3,2,-79.94618,40.45564,975,800,https://www.apartments.com/216-morewood-ave-pittsburgh-pa-unit-2/6v11cns/,0.375352327,apartments
"912 Maryland Ave Unit 4B1, Pittsburgh, PA 15232",Shadyside,2,1,-79.92824,40.45146,1100,1000,https://www.apartments.com/912-maryland-ave-pittsburgh-pa-unit-4b1/8g7j2g1/,1.722467921,apartments
"5917 Walnut St Unit 2568, Pittsburgh, PA 15232",Shadyside,1,1,-79.92661,40.45393,850,600,https://www.apartments.com/5917-walnut-st-pittsburgh-pa-unit-2568/prs6zpt/,1.908406585,apartments
"5850 Centre Ave Unit 312, Pittsburgh, PA 15206",Shadyside,1,1,-79.93037,40.45783,1400,722,https://www.apartments.com/5850-centre-ave-pittsburgh-pa-unit-312/591cxvm/,1.504221015,apartments
"311 Denniston St, Pittsburgh, PA 15206",Shadyside,4,1,-79.91946,40.45584,1200,1200,https://www.apartments.com/311-denniston-st-pittsburgh-pa/2p0er9c/,2.706557038,apartments
"5526 Ellsworth Ave Unit 4, Pittsburgh, PA 15232",Shadyside,2,1,-79.93429,40.45354,1400,1050,https://www.apartments.com/5526-ellsworth-ave-pittsburgh-pa-unit-4/yqc7pcr/,1.058574654,apartments
"5600 Ellsworth Ave Unit 1, Pittsburgh, PA 15232",Shadyside,1,1,-79.93321,40.45413,1600,1600,https://www.apartments.com/5600-ellsworth-ave-pittsburgh-pa-unit-1/g8k0s0w/,1.179229874,apartments
"Neville Street Properties, 414 N Neville St, Pittsburgh, PA 15213",Shadyside,1,1,-79.94925,40.45073,1047.5,630,https://www.apartments.com/neville-street-properties-pittsburgh-pa/lxz9wqd/,0.647293599,apartments
"Neville Street Properties, 414 N Neville St, Pittsburgh, PA 15213",Shadyside,1,1,-79.94925,40.45073,780,630,https://www.apartments.com/neville-street-properties-pittsburgh-pa/lxz9wqd/,0.647293599,apartments
"Neville Street Properties, 414 N Neville St, Pittsburgh, PA 15213",Shadyside,2,1,-79.94925,40.45073,1117.5,635,https://www.apartments.com/neville-street-properties-pittsburgh-pa/lxz9wqd/,0.647293599,apartments
"Neville Street Properties, 414 N Neville St, Pittsburgh, PA 15213",Shadyside,2,1,-79.94925,40.45073,1175,1025,https://www.apartments.com/neville-street-properties-pittsburgh-pa/lxz9wqd/,0.647293599,apartments
"Neville Street Properties, 414 N Neville St, Pittsburgh, PA 15213",Shadyside,1,1,-79.94925,40.45073,827.5,630,https://www.apartments.com/neville-street-properties-pittsburgh-pa/lxz9wqd/,0.647293599,apartments
"Neville Street Properties, 414 N Neville St, Pittsburgh, PA 15213",Shadyside,1,1,-79.94925,40.45073,725,630,https://www.apartments.com/neville-street-properties-pittsburgh-pa/lxz9wqd/,0.647293599,apartments
"Fifth Avenue Apartments, 6401 5th Ave, Pittsburgh, PA 15206",Shadyside,2,1,-79.91951,40.45331,1317,870,https://www.apartments.com/fifth-avenue-apartments-pittsburgh-pa/8dgg1c1/,2.696967824,apartments
"Fifth Avenue Apartments, 6401 5th Ave, Pittsburgh, PA 15206",Shadyside,2,1,-79.91951,40.45331,1317,870,https://www.apartments.com/fifth-avenue-apartments-pittsburgh-pa/8dgg1c1/,2.696967824,apartments
"Elmer Street Apartments, 5610-5617 Elmer St, Pittsburgh, PA 15232",Shadyside,3,2,-79.93207,40.45316,2480.5,1385,https://www.apartments.com/elmer-street-apartments-pittsburgh-pa/gttnh4y/,1.301730856,apartments
"Elmer Street Apartments, 5610-5617 Elmer St, Pittsburgh, PA 15232",Shadyside,3,2,-79.93207,40.45316,2480.5,1385,https://www.apartments.com/elmer-street-apartments-pittsburgh-pa/gttnh4y/,1.301730856,apartments
"The Penn at Walnut on Highland, 111 S Highland Ave, Pittsburgh, PA 15206",Shadyside,1,1,-79.92459,40.46108,1605.5,535,https://www.apartments.com/the-penn-at-walnut-on-highland-pittsburgh-pa/d043r1h/,2.150833375,apartments
"The Penn at Walnut on Highland, 111 S Highland Ave, Pittsburgh, PA 15206",Shadyside,1,1,-79.92459,40.46108,1553,535,https://www.apartments.com/the-penn-at-walnut-on-highland-pittsburgh-pa/d043r1h/,2.150833375,apartments
"The Penn at Walnut on Highland, 111 S Highland Ave, Pittsburgh, PA 15206",Shadyside,1,1,-79.92459,40.46108,1753,675,https://www.apartments.com/the-penn-at-walnut-on-highland-pittsburgh-pa/d043r1h/,2.150833375,apartments
"The Penn at Walnut on Highland, 111 S Highland Ave, Pittsburgh, PA 15206",Shadyside,1,1,-79.92459,40.46108,1753,675,https://www.apartments.com/the-penn-at-walnut-on-highland-pittsburgh-pa/d043r1h/,2.150833375,apartments
